Houston Association of REALTORS,,,,,,MLS Summary Report,,,,,
2022,YTD,567,"$1,474 ","$1,350 ",$145 ,98.90%,996,172,580,35,2.5
2023,YTD,668,"$1,501 ","$1,395 ",$158 ,99.20%,"1,255",233,668,38,3.1
Area: 17,,,,,,,,,,,
2022,YTD,172,"$1,458 ","$1,395 ",$122 ,98.10%,429,60,175,46,2.3
2023,YTD,203,"$1,431 ","$1,350 ",$133 ,98.60%,407,82,202,40,4.4
Area: 18,,,,,,,,,,,
2022,YTD,1,"$3,700 ","$3,700 ",$178 ,100.00%,1,1,1,15,0
2023,YTD,2,"$1,498 ","$1,498 ",$103 ,100.00%,3,1,2,33,0
Area: 19,,,,,,,,,,,
2022,YTD,32,"$1,263 ","$1,235 ",$127 ,98.30%,48,10,32,37,4.3
2023,YTD,49,"$1,363 ","$1,295 ",$116 ,98.90%,77,13,49,35,2.5
Area: 20,,,,,,,,,,,
2022,YTD,8,"$1,204 ","$1,245 ",$118 ,95.00%,20,6,10,51,4.9
2023,YTD,13,"$1,142 ","$1,150 ",$109 ,98.30%,17,2,13,32,1.7
Produced by: Real Estate Center at Texas A&M University,,,,,,,,,,,188
Data: Houston Association of REALTORS/Data Relevance Project,,,,,,,,,,,
9/6/2023,,,,,,,,,,,
Houston Association of REALTORS,,,,,,,,,MLS Summary Report,,
,,,,,,,,,,,Aug-23
Closed Listings by Area for: August 2023,,,,,,,,,,,
Rentals - Multifamily: All(New and Existing),,,,,,,,,,,
,,Closed,Average,Median,Price/,Close to,New,Active,Pending,,Months
Year,Month,Listings*,Price,Price,100 Sqft,OL Price,Listings,Listings,Listings,DOM,Inventory
Area: 21,,,,,,,,,,,
2022,YTD,4,"$1,276 ","$1,273 ",$91 ,97.30%,9,1,4,16,9.6
2023,YTD,7,"$1,167 ","$1,000 ",$108 ,97.70%,11,3,7,50,1.6
Area: 22,,,,,,,,,,,
2022,YTD,11,"$1,204 ","$1,200 ",$145 ,97.60%,26,4,12,27,7.4
2023,YTD,32,"$1,813 ","$1,598 ",$155 ,96.50%,61,12,33,53,5
Area: 23,,,,,,,,,,,
2022,YTD,9,"$1,302 ","$1,300 ",$131 ,97.20%,26,3,8,32,0
2023,YTD,8,"$1,380 ","$1,350 ",$109 ,99.50%,102,18,8,18,23
Area: 24,,,,,,,,,,,
2022,YTD,16,"$1,310 ","$1,250 ",$96 ,99.60%,58,24,16,40,10.2
2023,YTD,21,"$1,468 ","$1,350 ",$110 ,97.00%,49,12,23,50,5.8
Area: 25,,,,,,,,,,,
2022,YTD,11,"$1,695 ","$1,800 ",$111 ,100.70%,14,1,12,46,1.7
2023,YTD,15,"$1,692 ","$1,695 ",$136 ,99.10%,81,19,15,15,30
Area: 26,,,,,,,,,,,
2022,YTD,12,$915 ,$825 ,$109 ,99.80%,22,5,12,27,2.7
2023,YTD,19,$902 ,$825 ,$83 ,98.60%,30,5,20,29,3.6
Area: 28,,,,,,,,,,,
2022,YTD,18,"$1,058 ",$950 ,$67 ,100.00%,22,2,17,29,1.2
2023,YTD,12,"$1,361 ","$1,345 ",$87 ,97.00%,78,14,12,27,48
Area: 29,,,,,,,,,,,
2022,YTD,1,"$1,300 ","$1,300 ",$181 ,86.70%,21,3,1,17,2.7
2023,YTD,5,"$1,630 ","$1,600 ",$139 ,98.20%,8,1,6,33,4
Area: 30,,,,,,,,,,,
2022,YTD,12,$964 ,$925 ,$126 ,98.80%,22,3,12,21,2
2023,YTD,19,"$1,248 ","$1,100 ",$123 ,100.50%,106,22,19,39,38.5
Area: 31,,,,,,,,,,,
2022,YTD,15,"$1,266 ","$1,259 ",$88 ,97.50%,24,2,14,56,1.3
2023,YTD,114,"$1,586 ","$1,575 ",$150 ,103.10%,157,39,115,56,4.9
Area: 32,,,,,,,,,,,
2023,YTD,1,"$2,000 ","$2,000 ",$103 ,95.20%,5,1,1,34,24
Area: 33,,,,,,,,,,,
2022,YTD,169,"$1,216 ","$1,150 ",$112 ,98.70%,244,40,172,32,2.3
2023,YTD,303,"$1,255 ","$1,250 ",$121 ,98.60%,461,88,304,43,3.1
Area: 34,,,,,,,,,,,
2022,YTD,5,"$1,035 ","$1,000 ",$66 ,91.40%,9,2,5,44,2.7
2023,YTD,12,"$1,204 ","$1,125 ",$120 ,97.50%,28,5,12,45,1.4
Area: 35,,,,,,,,,,,
2022,YTD,3,"$2,200 ","$1,100 ",$121 ,94.60%,8,1,3,47,4
2023,YTD,7,"$1,784 ","$1,375 ",$130 ,98.00%,12,2,7,23,3.4
Area: 36,,,,,,,,,,,
2022,YTD,4,"$2,203 ","$2,125 ",$127 ,102.80%,24,2,4,54,5.1
2023,YTD,5,"$2,278 ","$2,350 ",$118 ,96.30%,138,49,5,44,112
Area: 37,,,,,,,,,,,
2022,YTD,3,"$1,498 ","$1,450 ",$110 ,101.20%,5,1,4,23,3
2023,YTD,3,"$2,092 ","$2,450 ",$112 ,98.30%,3,0,4,50,0
Area: 38,,,,,,,,,,,
2022,YTD,7,"$1,643 ","$1,700 ",$87 ,98.80%,9,1,7,31,1.7
2023,YTD,15,"$1,335 ","$1,175 ",$97 ,100.50%,13,1,15,40,0.5
Area: 39,,,,,,,,,,,
2022,YTD,28,"$1,100 ",$925 ,$161 ,99.80%,34,4,28,23,1
2023,YTD,26,"$1,310 ","$1,295 ",$138 ,96.10%,34,7,25,42,2.8
Area: 40,,,,,,,,,,,
2022,YTD,9,"$1,379 ","$1,150 ",$125 ,97.40%,13,1,9,15,0
2023,YTD,18,"$1,376 ","$1,388 ",$110 ,99.40%,40,7,18,35,12
Area: 41,,,,,,,,,,,
2022,YTD,1,$645 ,$645 ,$20 ,103.20%,1,1,1,45,0
2023,YTD,3,$713 ,$650 ,$90 ,100.80%,5,1,4,24,0
Produced by: Real Estate Center at Texas A&M University,,,,,,,,,,,189
Data: Houston Association of REALTORS/Data Relevance Project,,,,,,,,,,,
9/6/2023,,,,,,,,,,,
Houston Association of REALTORS,,,,,,,,,MLS Summary Report,,
,,,,,,,,,,,Aug-23
Closed Listings by Area for: August 2023,,,,,,,,,,,
Rentals - Multifamily: All(New and Existing),,,,,,,,,,,
,,Closed,Average,Median,Price/,Close to,New,Active,Pending,,Months
Year,Month,Listings*,Price,Price,100 Sqft,OL Price,Listings,Listings,Listings,DOM,Inventory
Area: 42,,,,,,,,,,,
2022,YTD,3,$667 ,$700 ,$14 ,100.00%,4,1,3,32,2.4
2023,YTD,3,$683 ,$700 ,$15 ,100.00%,2,1,3,72,8
Area: 43,,,,,,,,,,,
2022,YTD,64,$922 ,$850 ,$119 ,99.30%,78,10,65,29,2.8
2023,YTD,40,"$1,043 ","$1,100 ",$111 ,99.30%,45,9,40,62,2.1
Area: 44,,,,,,,,,,,
2022,YTD,15,$905 ,$875 ,$173 ,98.20%,16,3,15,82,2
2023,YTD,14,"$1,033 ","$1,050 ",$126 ,101.00%,13,3,13,41,1.3
Area: 49,,,,,,,,,,,
2023,YTD,1,$600 ,$600 ,$101 ,85.70%,1,1,1,113,24
Area: 50,,,,,,,,,,,
2023,YTD,1,"$1,035 ","$1,035 ",$110 ,100.00%,0,0,1,46,0
Area: 51,,,,,,,,,,,
2022,YTD,16,$887 ,$930 ,$70 ,101.60%,18,7,13,68,3
2023,YTD,15,$876 ,$895 ,$64 ,97.40%,26,10,15,85,9
Area: 52,,,,,,,,,,,
2022,YTD,11,"$1,044 ",$950 ,$114 ,98.00%,20,4,12,25,4.8
2023,YTD,11,"$1,110 ","$1,094 ",$110 ,97.60%,26,5,11,33,3
Area: 53,,,,,,,,,,,
2022,YTD,2,"$1,627 ","$1,627 ",$264 ,100.00%,11,21,2,147,10.7
2023,YTD,2,"$1,338 ","$1,338 ",$134 ,97.30%,2,5,2,21,0
Area: 54,,,,,,,,,,,
2022,YTD,2,$750 ,$750 ,$18 ,83.30%,4,2,2,92,6
2023,YTD,9,$842 ,$695 ,$71 ,98.20%,10,6,10,105,9.3
Area: 55,,,,,,,,,,,
2022,YTD,3,$767 ,$750 ,$75 ,95.00%,11,5,2,53,12
2023,YTD,4,"$1,088 ",$825 ,$122 ,100.60%,5,1,2,28,4.8
Area: 56,,,,,,,,,,,
2022,YTD,2,$900 ,$900 ,$129 ,100.00%,2,1,2,36,0
2023,YTD,4,$856 ,$788 ,$86 ,95.80%,4,1,4,65,0
Area: 57,,,,,,,,,,,
2022,YTD,14,"$1,178 ","$1,075 ",$92 ,98.80%,17,3,13,40,3
2023,YTD,11,"$1,283 ","$1,395 ",$136 ,99.00%,22,8,11,84,10.3
Area: 58,,,,,,,,,,,
2022,YTD,2,$863 ,$863 ,$90 ,100.00%,4,2,3,24,2.4
2023,YTD,1,$750 ,$750 ,$107 ,100.00%,6,1,1,17,3
Area: 60,,,,,,,,,,,
2022,YTD,10,$798 ,$900 ,$104 ,100.00%,8,1,10,29,0.9
2023,YTD,6,$924 ,$933 ,$108 ,97.20%,9,1,6,20,3.4
Area: 61,,,,,,,,,,,
2022,YTD,6,$983 ,$875 ,$96 ,99.40%,6,3,6,27,2
2023,YTD,13,$862 ,$775 ,$89 ,99.50%,16,5,14,42,1.5
Area: 64,,,,,,,,,,,
2022,YTD,9,$749 ,$675 ,$114 ,99.40%,15,5,9,42,4.4
2023,YTD,6,$900 ,$913 ,$99 ,96.90%,6,2,6,75,2.2
* Closed listing counts are preliminary.,,,,,,,,,,,
Produced by: Real Estate Center at Texas A&M University,,,,,,,,,,,190
Data: Houston Association of REALTORS/Data Relevance Project,,,,,,,,,,,
9/6/2023,,,,,,,,,,,
Houston Association of REALTORS,,,,,,,,,MLS Summary Report,,
,,,,,,,,,,,Aug-23
Closed Listings by Area for: August 2023,,,,,,,,,,,
Rentals - Multifamily: Existing Home,,,,,,,,,,,
,,Closed,Average,Median,Price/,Close to,New,Active,Pending,,Months
Year,Month,Listings*,Price,Price,100 Sqft,OL Price,Listings,Listings,Listings,DOM,Inventory
Area: 1,,,,,,,,,,,
2022,YTD,27,"$1,359 ","$1,300 ",$121 ,99.60%,79,18,28,22,15.6
2023,YTD,84,"$1,355 ","$1,220 ",$138 ,99.80%,164,35,89,33,4.6
Area: 2,,,,,,,,,,,
2022,YTD,122,"$1,067 ",$988 ,$99 ,98.40%,206,38,122,37,3.7
2023,YTD,171,"$1,119 ","$1,000 ",$108 ,97.80%,286,71,171,47,3.8
Area: 3,,,,,,,,,,,
2022,YTD,88,"$1,184 ","$1,150 ",$84 ,100.10%,133,32,91,39,3.3
2023,YTD,108,"$1,397 ","$1,400 ",$102 ,99.70%,167,35,110,44,2.6
Area: 4,,,,,,,,,,,
2022,YTD,266,"$1,053 ",$950 ,$114 ,98.30%,430,86,277,43,2.8
2023,YTD,358,"$1,126 ","$1,050 ",$118 ,97.90%,641,145,373,47,4.1
Area: 5,,,,,,,,,,,
2022,YTD,58,$976 ,$900 ,$106 ,96.40%,85,24,60,54,4.6
2023,YTD,83,$966 ,$850 ,$112 ,94.80%,102,49,81,84,3.8
Area: 6,,,,,,,,,,,
2022,YTD,27,"$1,049 ",$985 ,$105 ,99.80%,34,10,28,38,4.1
2023,YTD,34,"$1,043 ",$950 ,$105 ,98.70%,53,9,34,45,1.3
Area: 7,,,,,,,,,,,
2022,YTD,10,"$1,327 ","$1,400 ",$112 ,100.00%,21,1,11,26,2.9
2023,YTD,15,"$1,439 ","$1,300 ",$137 ,97.40%,34,5,14,33,6.5
Area: 8,,,,,,,,,,,
2022,YTD,13,"$1,743 ","$1,725 ",$106 ,101.30%,17,2,12,21,3
2023,YTD,7,"$1,663 ","$1,700 ",$125 ,99.00%,23,8,8,21,0.9
Area: 9,,,,,,,,,,,
2022,YTD,253,"$1,281 ","$1,200 ",$154 ,98.90%,446,63,249,33,2.7
2023,YTD,338,"$1,386 ","$1,250 ",$157 ,98.30%,654,110,337,36,3
Area: 10,,,,,,,,,,,
2022,YTD,8,"$1,396 ","$1,450 ",$84 ,99.60%,16,1,9,31,2
2023,YTD,11,"$1,499 ","$1,450 ",$83 ,101.10%,35,9,11,34,6
Area: 11,,,,,,,,,,,
2022,YTD,32,"$1,246 ","$1,218 ",$95 ,97.60%,44,7,31,31,2.8
2023,YTD,29,"$1,346 ","$1,450 ",$98 ,99.20%,44,7,29,42,3.7
Area: 12,,,,,,,,,,,
2022,YTD,12,"$1,335 ","$1,288 ",$101 ,100.70%,17,2,12,25,0.6
2023,YTD,24,"$1,340 ","$1,200 ",$61 ,99.20%,81,12,25,26,7.6
Area: 13,,,,,,,,,,,
2022,YTD,11,"$1,472 ","$1,415 ",$107 ,99.20%,32,6,13,27,10.5
2023,YTD,14,"$1,593 ","$1,488 ",$108 ,99.60%,106,26,15,24,31.1
Area: 14,,,,,,,,,,,
2022,YTD,6,"$1,531 ","$1,275 ",$138 ,96.80%,8,1,6,37,1
2023,YTD,28,"$1,342 ","$1,287 ",$128 ,97.90%,66,10,35,22,2.5
Area: 15,,,,,,,,,,,
2022,YTD,6,"$3,024 ","$2,925 ",$164 ,102.80%,7,2,5,17,6.9
2023,YTD,7,"$1,476 ","$1,385 ",$157 ,97.70%,14,5,7,23,6.5
Area: 16,,,,,,,,,,,
2022,YTD,559,"$1,432 ","$1,350 ",$143 ,98.90%,920,145,571,34,2.1
2023,YTD,657,"$1,496 ","$1,395 ",$157 ,99.20%,"1,230",218,656,37,3
Area: 17,,,,,,,,,,,
2022,YTD,172,"$1,458 ","$1,395 ",$122 ,98.10%,365,53,175,46,2.3
2023,YTD,194,"$1,435 ","$1,364 ",$138 ,98.60%,393,81,193,41,4.3
Area: 18,,,,,,,,,,,
2022,YTD,1,"$3,700 ","$3,700 ",$178 ,100.00%,1,0,1,15,0
2023,YTD,1,"$1,300 ","$1,300 ",$62 ,100.00%,2,0,1,19,0
Area: 19,,,,,,,,,,,
2022,YTD,29,"$1,239 ","$1,100 ",$123 ,98.30%,36,7,29,38,2.5
2023,YTD,47,"$1,359 ","$1,295 ",$115 ,99.30%,68,11,48,32,1.3
Area: 20,,,,,,,,,,,
2022,YTD,8,"$1,204 ","$1,245 ",$118 ,95.00%,20,6,10,51,4.9
2023,YTD,13,"$1,142 ","$1,150 ",$109 ,98.30%,17,1,13,32,1.7
Produced by: Real Estate Center at Texas A&M University,,,,,,,,,,,191
Data: Houston Association of REALTORS/Data Relevance Project,,,,,,,,,,,
9/6/2023,,,,,,,,,,,
Houston Association of REALTORS,,,,,,,,,MLS Summary Report,,
,,,,,,,,,,,Aug-23
Closed Listings by Area for: August 2023,,,,,,,,,,,
Rentals - Multifamily: Existing Home,,,,,,,,,,,
,,Closed,Average,Median,Price/,Close to,New,Active,Pending,,Months
Year,Month,Listings*,Price,Price,100 Sqft,OL Price,Listings,Listings,Listings,DOM,Inventory
Area: 21,,,,,,,,,,,
2022,YTD,4,"$1,276 ","$1,273 ",$91 ,97.30%,9,1,4,16,9.6
2023,YTD,7,"$1,167 ","$1,000 ",$108 ,97.70%,11,3,7,50,1.6
Area: 22,,,,,,,,,,,
2022,YTD,11,"$1,204 ","$1,200 ",$145 ,97.60%,26,4,12,27,7.4
2023,YTD,32,"$1,813 ","$1,598 ",$155 ,96.50%,61,12,33,53,5
Area: 23,,,,,,,,,,,
2022,YTD,9,"$1,302 ","$1,300 ",$131 ,97.20%,26,2,8,32,0
2023,YTD,8,"$1,380 ","$1,350 ",$109 ,99.50%,102,18,8,18,23
Area: 24,,,,,,,,,,,
2022,YTD,15,"$1,287 ","$1,250 ",$95 ,99.60%,52,21,15,33,7.6
2023,YTD,21,"$1,468 ","$1,350 ",$110 ,97.00%,47,7,23,50,3.9
Area: 25,,,,,,,,,,,
2022,YTD,10,"$1,635 ","$1,625 ",$112 ,100.30%,14,1,11,11,1.9
2023,YTD,12,"$1,569 ","$1,535 ",$136 ,98.80%,57,6,12,14,23.3
Area: 26,,,,,,,,,,,
2022,YTD,12,$915 ,$825 ,$109 ,99.80%,22,5,12,27,2.7
2023,YTD,19,$902 ,$825 ,$83 ,98.60%,28,5,20,29,2.7
Area: 28,,,,,,,,,,,
2022,YTD,18,"$1,058 ",$950 ,$67 ,100.00%,22,1,17,29,1.2
2023,YTD,12,"$1,361 ","$1,345 ",$87 ,97.00%,78,14,12,27,48
Area: 29,,,,,,,,,,,
2022,YTD,1,"$1,300 ","$1,300 ",$181 ,86.70%,21,3,1,17,24
2023,YTD,5,"$1,630 ","$1,600 ",$139 ,98.20%,8,1,6,33,4
Area: 30,,,,,,,,,,,
2022,YTD,10,$915 ,$863 ,$132 ,98.40%,18,2,10,22,2.4
2023,YTD,19,"$1,248 ","$1,100 ",$123 ,100.50%,40,9,19,39,5.5
Area: 31,,,,,,,,,,,
2022,YTD,15,"$1,266 ","$1,259 ",$88 ,97.50%,24,2,14,56,1.3
2023,YTD,114,"$1,586 ","$1,575 ",$150 ,103.10%,153,36,115,56,4.7
Area: 32,,,,,,,,,,,
2023,YTD,1,"$2,000 ","$2,000 ",$103 ,95.20%,5,1,1,34,24
Area: 33,,,,,,,,,,,
2022,YTD,169,"$1,216 ","$1,150 ",$112 ,98.70%,244,40,172,32,2.3
2023,YTD,298,"$1,251 ","$1,220 ",$121 ,98.60%,450,86,299,43,3
Area: 34,,,,,,,,,,,
2022,YTD,5,"$1,035 ","$1,000 ",$66 ,91.40%,9,2,5,44,2.7
2023,YTD,11,"$1,191 ","$1,100 ",$122 ,97.90%,23,4,11,42,1.5
Area: 35,,,,,,,,,,,
2022,YTD,3,"$2,200 ","$1,100 ",$121 ,94.60%,7,1,3,47,4
2023,YTD,7,"$1,784 ","$1,375 ",$130 ,98.00%,11,2,7,23,3.4
Area: 36,,,,,,,,,,,
2022,YTD,4,"$2,203 ","$2,125 ",$127 ,102.80%,24,2,4,54,5.1
2023,YTD,4,"$2,238 ","$2,225 ",$100 ,95.40%,19,13,4,48,0
Area: 37,,,,,,,,,,,
2022,YTD,3,"$1,498 ","$1,450 ",$110 ,101.20%,5,0,4,23,3
2023,YTD,3,"$2,092 ","$2,450 ",$112 ,98.30%,3,0,4,50,0
Area: 38,,,,,,,,,,,
2022,YTD,6,"$1,650 ","$1,750 ",$87 ,98.60%,8,0,6,33,2
2023,YTD,14,"$1,230 ","$1,138 ",$96 ,101.10%,13,1,14,38,0.6
Area: 39,,,,,,,,,,,
2022,YTD,28,"$1,100 ",$925 ,$161 ,99.80%,29,2,28,23,0.7
2023,YTD,25,"$1,311 ","$1,295 ",$137 ,96.50%,32,6,24,41,2.7
Area: 40,,,,,,,,,,,
2022,YTD,9,"$1,379 ","$1,150 ",$125 ,97.40%,13,1,9,15,0
2023,YTD,18,"$1,376 ","$1,388 ",$110 ,99.40%,37,6,18,35,11.4
Area: 41,,,,,,,,,,,
2022,YTD,1,$645 ,$645 ,$20 ,103.20%,1,0,1,45,0
2023,YTD,3,$713 ,$650 ,$90 ,100.80%,5,0,4,24,0
Produced by: Real Estate Center at Texas A&M University,,,,,,,,,,,192
Data: Houston Association of REALTORS/Data Relevance Project,,,,,,,,,,,
9/6/2023,,,,,,,,,,,
Houston Association of REALTORS,,,,,,,,,MLS Summary Report,,
,,,,,,,,,,,Aug-23
Closed Listings by Area for: August 2023,,,,,,,,,,,
Rentals - Multifamily: Existing Home,,,,,,,,,,,
,,Closed,Average,Median,Price/,Close to,New,Active,Pending,,Months
Year,Month,Listings*,Price,Price,100 Sqft,OL Price,Listings,Listings,Listings,DOM,Inventory
Area: 42,,,,,,,,,,,
2022,YTD,3,$667 ,$700 ,$14 ,100.00%,4,1,3,32,2.4
2023,YTD,3,$683 ,$700 ,$15 ,100.00%,2,1,3,72,8
Area: 43,,,,,,,,,,,
2022,YTD,64,$922 ,$850 ,$119 ,99.30%,78,10,65,29,2.9
2023,YTD,40,"$1,043 ","$1,100 ",$111 ,99.30%,45,9,40,62,2.2
Area: 44,,,,,,,,,,,
2022,YTD,15,$905 ,$875 ,$173 ,98.20%,16,3,15,82,2
2023,YTD,13,"$1,012 ","$1,000 ",$126 ,101.60%,12,3,12,37,1.4
Area: 49,,,,,,,,,,,
2023,YTD,1,$600 ,$600 ,$101 ,85.70%,0,0,1,113,12
Area: 50,,,,,,,,,,,
2023,YTD,1,"$1,035 ","$1,035 ",$110 ,100.00%,0,0,1,46,0
Area: 51,,,,,,,,,,,
2022,YTD,16,$887 ,$930 ,$70 ,101.60%,18,7,13,68,3
2023,YTD,15,$876 ,$895 ,$64 ,97.40%,26,10,15,85,9
Area: 52,,,,,,,,,,,
2022,YTD,11,"$1,044 ",$950 ,$114 ,98.00%,20,4,12,25,4.8
2023,YTD,11,"$1,110 ","$1,094 ",$110 ,97.60%,26,4,11,33,2.3
Area: 53,,,,,,,,,,,
2023,YTD,2,"$1,338 ","$1,338 ",$134 ,97.30%,2,0,2,21,0
Area: 54,,,,,,,,,,,
2022,YTD,2,$750 ,$750 ,$18 ,83.30%,4,2,2,92,6
2023,YTD,9,$842 ,$695 ,$71 ,98.20%,10,6,10,105,9.3
Area: 55,,,,,,,,,,,
2022,YTD,3,$767 ,$750 ,$75 ,95.00%,11,5,2,53,12
2023,YTD,3,$783 ,$800 ,$101 ,100.00%,5,1,2,30,6
Area: 56,,,,,,,,,,,
2022,YTD,2,$900 ,$900 ,$129 ,100.00%,2,0,2,36,0
2023,YTD,4,$856 ,$788 ,$86 ,95.80%,4,1,4,65,0
Area: 57,,,,,,,,,,,
2022,YTD,13,"$1,141 ","$1,000 ",$84 ,98.80%,16,3,12,42,3.2
2023,YTD,3,$967 ,$950 ,$87 ,97.50%,8,2,3,50,12
Area: 58,,,,,,,,,,,
2022,YTD,2,$863 ,$863 ,$90 ,100.00%,4,2,3,24,2.4
2023,YTD,1,$750 ,$750 ,$107 ,100.00%,6,0,1,17,3
Area: 60,,,,,,,,,,,
2022,YTD,10,$798 ,$900 ,$104 ,100.00%,8,1,10,29,0.9
2023,YTD,6,$924 ,$933 ,$108 ,97.20%,9,1,6,20,3.4
Area: 61,,,,,,,,,,,
2022,YTD,6,$983 ,$875 ,$96 ,99.40%,6,3,6,27,2
2023,YTD,13,$862 ,$775 ,$89 ,99.50%,16,5,14,42,1.5
Area: 64,,,,,,,,,,,
2022,YTD,9,$749 ,$675 ,$114 ,99.40%,15,5,9,42,4.4
2023,YTD,6,$900 ,$913 ,$99 ,96.90%,6,2,6,75,2.2
* Closed listing counts are preliminary.,,,,,,,,,,,
Produced by: Real Estate Center at Texas A&M University,,,,,,,,,,,193
Data: Houston Association of REALTORS/Data Relevance Project,,,,,,,,,,,
9/6/2023,,,,,,,,,,,
Houston Association of REALTORS,,,,,,,,,MLS Summary Report,,
,,,,,,,,,,,Aug-23
Closed Listings by Area for: August 2023,,,,,,,,,,,
Rentals - Multifamily: New Construction,,,,,,,,,,,
,,Closed,Average,Median,Price/,Close to,New,Active,Pending,,Months
Year,Month,Listings*,Price,Price,100 Sqft,OL Price,Listings,Listings,Listings,DOM,Inventory
Area: 2,,,,,,,,,,,
2022,YTD,49,"$1,296 ","$1,275 ",$112 ,99.30%,66,8,45,27,1.8
2023,YTD,52,"$1,486 ","$1,550 ",$109 ,99.20%,83,12,50,46,2.8
Area: 3,,,,,,,,,,,
2022,YTD,31,"$1,678 ","$1,600 ",$123 ,98.30%,110,10,31,25,4.6
2023,YTD,52,"$1,850 ","$1,850 ",$114 ,97.80%,88,11,53,34,3.5
Area: 4,,,,,,,,,,,
2022,YTD,14,"$1,964 ","$1,300 ",$152 ,96.10%,32,11,14,61,12
2023,YTD,16,"$1,857 ","$1,875 ",$158 ,99.20%,83,10,13,31,2.7
Area: 5,,,,,,,,,,,
2022,YTD,2,"$1,400 ","$1,400 ",$106 ,93.30%,4,2,2,36,16
2023,YTD,2,"$1,690 ","$1,690 ",$166 ,101.30%,5,2,2,72,12
Area: 6,,,,,,,,,,,
2023,YTD,1,"$1,450 ","$1,450 ",$133 ,100.00%,0,0,1,110,0
Area: 9,,,,,,,,,,,
2022,YTD,25,"$1,526 ","$1,440 ",$109 ,101.40%,44,9,24,60,2.7
2023,YTD,17,"$1,715 ","$1,525 ",$181 ,97.00%,25,6,18,58,3.6
Area: 11,,,,,,,,,,,
2022,YTD,8,"$1,644 ","$1,650 ",$135 ,97.30%,12,2,9,43,2.7
2023,YTD,10,"$1,805 ","$1,825 ",$122 ,92.90%,28,5,11,73,9
Area: 12,,,,,,,,,,,
2023,YTD,1,"$2,200 ","$2,200 ",$142 ,91.70%,139,34,1,15,1656
,,,,,,,,,,,0
Area: 13,,,,,,,,,,,
2023,YTD,5,"$1,860 ","$1,675 ",$149 ,103.50%,7,0,5,19,4.8
Area: 14,,,,,,,,,,,
2023,YTD,2,"$1,625 ","$1,625 ",$215 ,100.00%,2,0,2,26,0
Area: 15,,,,,,,,,,,
2023,YTD,16,"$1,843 ","$1,895 ",$138 ,103.80%,34,8,19,24,7.6
Area: 16,,,,,,,,,,,
2022,YTD,8,"$4,382 ","$3,362 ",$261 ,98.30%,76,26,9,84,48
2023,YTD,11,"$1,783 ","$1,690 ",$227 ,103.00%,25,14,12,65,6.6
Area: 17,,,,,,,,,,,
2023,YTD,9,"$1,330 ","$1,249 ",$27 ,98.00%,14,1,9,22,6.7
Area: 18,,,,,,,,,,,
2023,YTD,1,"$1,695 ","$1,695 ",$144 ,100.00%,1,0,1,48,0
Area: 19,,,,,,,,,,,
2022,YTD,3,"$1,492 ","$1,450 ",$164 ,98.90%,12,3,3,34,13.5
2023,YTD,2,"$1,463 ","$1,463 ",$124 ,91.40%,9,1,1,107,10.5
Area: 24,,,,,,,,,,,
2022,YTD,1,"$1,650 ","$1,650 ",$119 ,100.00%,6,3,1,148,60
Area: 25,,,,,,,,,,,
2022,YTD,1,"$2,300 ","$2,300 ",$103 ,104.50%,0,0,1,393,0
2023,YTD,3,"$2,183 ","$2,150 ",$136 ,100.00%,24,13,3,20,68
Area: 30,,,,,,,,,,,
2022,YTD,2,"$1,213 ","$1,213 ",$108 ,101.00%,4,0,2,18,0
Area: 33,,,,,,,,,,,
2023,YTD,5,"$1,525 ","$1,600 ",$95 ,100.60%,11,2,5,42,9.6
Area: 34,,,,,,,,,,,
2023,YTD,1,"$1,350 ","$1,350 ",$105 ,93.10%,5,1,1,68,0
Area: 36,,,,,,,,,,,
2023,YTD,1,"$2,440 ","$2,440 ",$192 ,100.00%,119,36,1,31,672
Area: 38,,,,,,,,,,,
2022,YTD,1,"$1,600 ","$1,600 ",$0 ,100.00%,1,0,1,18,0
2023,YTD,1,"$2,800 ","$2,800 ",$106 ,93.30%,0,0,1,75,0
Area: 39,,,,,,,,,,,
2023,YTD,1,"$1,295 ","$1,295 ",$162 ,86.30%,2,0,1,57,4
Area: 44,,,,,,,,,,,
2023,YTD,1,"$1,300 ","$1,300 ",$0 ,92.90%,1,0,1,96,0
Produced by: Real Estate Center at Texas A&M University,,,,,,,,,,,194
Data: Houston Association of REALTORS/Data Relevance Project,,,,,,,,,,,
9/6/2023,,,,,,,,,,,
Houston Association of REALTORS,,,,,,,,,MLS Summary Report,,
,,,,,,,,,,,Aug-23
Closed Listings by Area for: August 2023,,,,,,,,,,,
Rentals - Multifamily: New Construction,,,,,,,,,,,
,,Closed,Average,Median,Price/,Close to,New,Active,Pending,,Months
Year,Month,Listings*,Price,Price,100 Sqft,OL Price,Listings,Listings,Listings,DOM,Inventory
Area: 53,,,,,,,,,,,
2022,YTD,2,"$1,627 ","$1,627 ",$264 ,100.00%,8,19,2,147,14.4
Area: 55,,,,,,,,,,,
2023,YTD,1,"$2,000 ","$2,000 ",$185 ,102.60%,0,0,0,24,0
Area: 57,,,,,,,,,,,
2022,YTD,1,"$1,650 ","$1,650 ",$183 ,100.00%,1,0,1,16,0
2023,YTD,8,"$1,402 ","$1,395 ",$155 ,99.50%,14,6,8,97,9
* Closed listing counts are preliminary.,,,,,,,,,,,
